Date,1>River Murray @ US Lock 1 (426902)>Downstream Flow,2>River Murray @ Wellington (426532)>Downstream Flow,3>Inflow 28>Downstream Flow,4>Target Barrage Release>Downstream Flow,5>Lake Albert>Constituents@Salt@Stored Concentration,6>Lake Alexandrina>Constituents@Salt@Downstream Flow Concentration,7>Lake Alexandrina>Storage Level
EOH
1991-11-13,4826.3774804642553,2954.1418732423772,8588.2816279999988,170,853.50583180448882,320.36339363878062,0.72734976275603513
1991-11-14,5423.557480800805,2998.5652210859539,9338.2816280000006,169.99999999999994,855.09614261240188,320.88917557844343,0.72569694420091246
1991-11-15,6089.6101558543733,3104.7928577966136,10088.281628000001,170,856.66436296626637,321.41412796830116,0.72417937390464382
1991-11-16,6726.4855069014548,3308.4599152136325,10338.281628000001,170,858.18416445296793,321.93651387834177,0.722916461624031
1991-11-17,7231.1725502936115,3635.7134955114566,10338.281628000001,170,859.61706422715633,322.4535741492835,0.72205598696116602
1991-11-18,7565.3880090456123,4089.0194261703318,10338.281628000001,170,860.91613921930161,322.96165271352822,0.72174309082328703
1991-11-19,7757.2349253741731,4633.565562848341,10338.281628000001,169.99999999999994,862.03542722245788,323.45673380858415,0.7220739700910479
1991-11-20,7857.6772532875275,5199.3169793891948,10338.281628000001,170,863.00058168323983,323.93782209059378,0.723096772078892
1991-11-21,7908.5341452164203,5709.5638896590044,10338.281628000001,170,863.84764620313342,324.40737205782909,0.72475768189801759
1991-11-22,7934.7719878428752,6114.804858822311,10338.281628000001,170,864.56685202960387,324.86633879991388,0.72689924733410316
1991-11-23,7948.8908935362088,6403.7241864747812,10338.281628000001,170,865.16118117856536,325.31427457171679,0.72935724450278605
1991-11-24,7956.734656595353,6591.8102008404248,10338.281628000001,170,865.64132481709828,325.7516051584185,0.73199520194454892
1991-11-25,7961.131742601523,6705.1597149569379,10338.281628000001,170,866.0215880913978,326.17925295810568,0.73471653811417537
1991-11-26,7963.5786588325518,6769.3717100539061,10338.281628000001,170.00000000000003,866.31710058529586,326.59834973712765,0.73746182122801851
1991-11-27,7964.9224854293079,6804.2784716642936,10338.281628000001,170,866.54219943369901,327.01005023339593,0.74019937167982341
1991-11-28,7877.4445012932674,6822.5765276155216,9588.2816280000006,169.99999999999994,866.7097142038192,327.41543141106217,0.74291456874732953
1991-11-29,7608.8941927846108,6829.0436118174011,8838.2816279999988,170,866.83100515211947,327.81546164711273,0.74559859485976587
1991-11-30,7147.0071922936149,6817.2583160099184,8088.2816280000006,170,866.91691409379916,328.21104326729136,0.74823319013982814
1991-12-01,6460.3444617622417,6755.9017910345292,7376.6374264374199,170,867.16266121951708,328.62548889788883,0.75046782947027968
1991-12-02,5809.1585673641321,6609.4959921739373,7376.6374264374199,170.00000000000006,867.39988709933084,329.05992688776143,0.7525694436577457
1991-12-03,5216.8441123602006,6339.8886824819283,7376.6374264374199,170.00000000000003,867.65858810638531,329.49272277512523,0.75422948308417259
1991-12-04,4775.9542000344891,5938.0977629163044,7376.6374264374199,170,867.97486611270426,329.9263045198125,0.75530212272844177
1991-12-05,4498.0179152352184,5438.2063606005713,7376.6374264374199,170,868.38811014425301,330.36522934140868,0.75568354127860127
1991-12-06,4338.3684532439629,4903.5966194293551,7376.6374264374199,169.99999999999994,868.9347779093265,330.81372085963534,0.75535697202311636
1991-12-07,4251.0963323043361,4396.0180130701965,7376.6374264374199,170.00000000000003,869.6429335698615,331.27531468283019,0.75438884500193804
1991-12-08,4204.4623707006103,3956.5131987097793,7376.6374264374199,170,870.52914845881708,331.75252914601924,0.7528965892133187
1991-12-09,4179.5510117588565,3605.5738993841405,7376.6374264374199,170,871.64215878041728,332.24877960098343,0.75105240706190168
1991-12-10,4165.9436920084563,3347.8570786586679,7376.6374264374199,170,873.03583402921402,332.76915364488246,0.74908952911408266
1991-12-11,4158.1835592249699,3174.3145496100096,7376.6374264374199,170.00000000000006,874.59603527912702,333.31091221748932,0.74705854808351779
1991-12-12,4153.5007645334081,3066.374847885801,7376.6374264374199,169.99999999999997,876.2643680714832,333.86593899134618,0.74495424208146566
1991-12-13,4150.5048785471554,3003.2503283594765,7376.6374264374199,170.00000000000006,878.00343632697309,334.42975574252023,0.74281267126605233
1991-12-14,4148.488596133654,2967.7443063558744,7376.6374264374199,170.00000000000006,879.78897201639438,334.99948011983554,0.74065516241596319
1991-12-15,4147.0780157994141,2948.0878336533774,7376.6374264374199,169.99999999999997,881.60532917762896,335.57324038897286,0.73849269517098126
1991-12-16,4146.0637919198634,2937.1359744792026,7376.6374264374199,169.99999999999994,883.44256226996379,336.14983332476311,0.73633031029289386
1991-12-17,4145.3208638815822,2930.8663703338284,7376.6374264374199,170,885.29444252950987,336.72849670423744,0.73417007690954761
1991-12-18,4144.7698442210667,2927.1183650553489,7376.6374264374199,170,887.15711693529829,337.30875428469028,0.73201274449728004
1991-12-19,4144.3577457698939,2924.7597237097011,7376.6374264374199,170,889.02822231345783,337.8903115783063,0.72985854882969581
1991-12-20,4144.0478220398045,2923.199233573378,7376.6374264374199,170.00000000000003,890.90631554349784,338.47298754555061,0.72770756006199722
1991-12-21,4143.8138652087109,2922.1224947672085,7376.6374264374199,170.00000000000003,892.79051577422092,339.05667098939387,0.72555981256530611
1991-12-22,4143.6368084363503,2921.3556828065625,7376.6374264374199,170,894.68028399050002,339.64129333645519,0.7234153427761052
1991-12-23,4143.502584365081,2920.7973776277181,7376.6374264374199,170.00000000000003,896.57528899418446,340.22681193465763,0.72127419393099501
1991-12-24,4143.4007136309147,2920.3848023029977,7376.6374264374199,170.00000000000006,898.47532654389602,340.81319991991194,0.71913641193622935
1991-12-25,4143.3233368540468,2920.0769168630327,7376.6374264374199,170,900.38027068691895,341.40044010412464,0.71700204082572505
1991-12-26,4143.2645329639236,2919.8456716612786,7376.6374264374199,170.00000000000006,902.29004440111623,341.9885212917016,0.7148711199117076
1991-12-27,4143.2198278620735,2919.6712488036746,7376.6374264374199,170.00000000000003,904.20460177147311,342.5774360514547,0.71274368258323961
